new_idx,new_file,new_instance_id,source_buffer,source_local_idx,old_file,old_instance_id,instance_type,time_window_type,global_value
4222,solomon_dataset_4222_C_wide_1777582045.txt,solomon_dataset_4222_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3198,solomon_dataset_3198_C_wide_1777490079.txt,solomon_dataset_3198_C_wide_1777490079,C,wide,515.3866164853448
4223,solomon_dataset_4223_C_narrow_1777582045.txt,solomon_dataset_4223_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3199,solomon_dataset_3199_C_narrow_1777490079.txt,solomon_dataset_3199_C_narrow_1777490079,C,narrow,855.0289388501583
4224,solomon_dataset_4224_C_narrow_1777582045.txt,solomon_dataset_4224_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3200,solomon_dataset_3200_C_narrow_1777490079.txt,solomon_dataset_3200_C_narrow_1777490079,C,narrow,848.2964806416545
4225,solomon_dataset_4225_C_wide_1777582045.txt,solomon_dataset_4225_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3201,solomon_dataset_3201_C_wide_1777490079.txt,solomon_dataset_3201_C_wide_1777490079,C,wide,615.5613191793836
4226,solomon_dataset_4226_C_narrow_1777582045.txt,solomon_dataset_4226_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3202,solomon_dataset_3202_C_narrow_1777490079.txt,solomon_dataset_3202_C_narrow_1777490079,C,narrow,711.7529481662688
4227,solomon_dataset_4227_C_wide_1777582045.txt,solomon_dataset_4227_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3203,solomon_dataset_3203_C_wide_1777490079.txt,solomon_dataset_3203_C_wide_1777490079,C,wide,545.6919658517207
4228,solomon_dataset_4228_C_narrow_1777582045.txt,solomon_dataset_4228_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3204,solomon_dataset_3204_C_narrow_1777490079.txt,solomon_dataset_3204_C_narrow_1777490079,C,narrow,1064.6654607042494
4229,solomon_dataset_4229_C_wide_1777582045.txt,solomon_dataset_4229_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3205,solomon_dataset_3205_C_wide_1777490079.txt,solomon_dataset_3205_C_wide_1777490079,C,wide,686.7440185847375
4230,solomon_dataset_4230_R_narrow_1777582045.txt,solomon_dataset_4230_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3206,solomon_dataset_3206_R_narrow_1777490079.txt,solomon_dataset_3206_R_narrow_1777490079,R,narrow,1620.6782310301724
4231,solomon_dataset_4231_C_wide_1777582045.txt,solomon_dataset_4231_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3207,solomon_dataset_3207_C_wide_1777490079.txt,solomon_dataset_3207_C_wide_1777490079,C,wide,585.9344716582932
4232,solomon_dataset_4232_C_wide_1777582045.txt,solomon_dataset_4232_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3208,solomon_dataset_3208_C_wide_1777490079.txt,solomon_dataset_3208_C_wide_1777490079,C,wide,576.5179970198183
4233,solomon_dataset_4233_C_wide_1777582045.txt,solomon_dataset_4233_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3209,solomon_dataset_3209_C_wide_1777490079.txt,solomon_dataset_3209_C_wide_1777490079,C,wide,747.8082999903525
4234,solomon_dataset_4234_C_wide_1777582045.txt,solomon_dataset_4234_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3210,solomon_dataset_3210_C_wide_1777490079.txt,solomon_dataset_3210_C_wide_1777490079,C,wide,758.4583560799163
4235,solomon_dataset_4235_C_wide_1777582045.txt,solomon_dataset_4235_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3211,solomon_dataset_3211_C_wide_1777490079.txt,solomon_dataset_3211_C_wide_1777490079,C,wide,564.9886574536143
4236,solomon_dataset_4236_C_narrow_1777582045.txt,solomon_dataset_4236_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3212,solomon_dataset_3212_C_narrow_1777490079.txt,solomon_dataset_3212_C_narrow_1777490079,C,narrow,731.7936666092812
4237,solomon_dataset_4237_C_narrow_1777582045.txt,solomon_dataset_4237_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3213,solomon_dataset_3213_C_narrow_1777490079.txt,solomon_dataset_3213_C_narrow_1777490079,C,narrow,593.4984956310357
4238,solomon_dataset_4238_C_wide_1777582045.txt,solomon_dataset_4238_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3214,solomon_dataset_3214_C_wide_1777490079.txt,solomon_dataset_3214_C_wide_1777490079,C,wide,680.0509307357579
4239,solomon_dataset_4239_C_wide_1777582045.txt,solomon_dataset_4239_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3215,solomon_dataset_3215_C_wide_1777490079.txt,solomon_dataset_3215_C_wide_1777490079,C,wide,675.1438954587782
4240,solomon_dataset_4240_C_narrow_1777582045.txt,solomon_dataset_4240_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3216,solomon_dataset_3216_C_narrow_1777490079.txt,solomon_dataset_3216_C_narrow_1777490079,C,narrow,902.8962067555433
4241,solomon_dataset_4241_C_wide_1777582045.txt,solomon_dataset_4241_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3217,solomon_dataset_3217_C_wide_1777490079.txt,solomon_dataset_3217_C_wide_1777490079,C,wide,480.1870958286529
4242,solomon_dataset_4242_C_narrow_1777582045.txt,solomon_dataset_4242_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3218,solomon_dataset_3218_C_narrow_1777490079.txt,solomon_dataset_3218_C_narrow_1777490079,C,narrow,693.5507210238646
4243,solomon_dataset_4243_C_narrow_1777582045.txt,solomon_dataset_4243_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3219,solomon_dataset_3219_C_narrow_1777490079.txt,solomon_dataset_3219_C_narrow_1777490079,C,narrow,1002.3109541139581
4244,solomon_dataset_4244_C_wide_1777582045.txt,solomon_dataset_4244_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3220,solomon_dataset_3220_C_wide_1777490079.txt,solomon_dataset_3220_C_wide_1777490079,C,wide,629.9643074711407
4245,solomon_dataset_4245_R_wide_1777582045.txt,solomon_dataset_4245_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3221,solomon_dataset_3221_R_wide_1777490079.txt,solomon_dataset_3221_R_wide_1777490079,R,wide,1039.9852973944462
4246,solomon_dataset_4246_C_narrow_1777582045.txt,solomon_dataset_4246_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3222,solomon_dataset_3222_C_narrow_1777490079.txt,solomon_dataset_3222_C_narrow_1777490079,C,narrow,754.7708521066527
4247,solomon_dataset_4247_RC_narrow_1777582045.txt,solomon_dataset_4247_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3223,solomon_dataset_3223_RC_narrow_1777490079.txt,solomon_dataset_3223_RC_narrow_1777490079,RC,narrow,1162.2284523933392
4248,solomon_dataset_4248_C_wide_1777582045.txt,solomon_dataset_4248_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3224,solomon_dataset_3224_C_wide_1777490079.txt,solomon_dataset_3224_C_wide_1777490079,C,wide,442.43476188502433
4249,solomon_dataset_4249_C_narrow_1777582045.txt,solomon_dataset_4249_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3225,solomon_dataset_3225_C_narrow_1777490079.txt,solomon_dataset_3225_C_narrow_1777490079,C,narrow,690.2541261008832
4250,solomon_dataset_4250_C_wide_1777582045.txt,solomon_dataset_4250_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3226,solomon_dataset_3226_C_wide_1777490079.txt,solomon_dataset_3226_C_wide_1777490079,C,wide,635.3503572051728
4251,solomon_dataset_4251_C_wide_1777582045.txt,solomon_dataset_4251_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3227,solomon_dataset_3227_C_wide_1777490079.txt,solomon_dataset_3227_C_wide_1777490079,C,wide,412.4087592123034
4252,solomon_dataset_4252_C_wide_1777582045.txt,solomon_dataset_4252_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3228,solomon_dataset_3228_C_wide_1777490079.txt,solomon_dataset_3228_C_wide_1777490079,C,wide,530.2870124017627
4253,solomon_dataset_4253_C_wide_1777582045.txt,solomon_dataset_4253_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3229,solomon_dataset_3229_C_wide_1777490079.txt,solomon_dataset_3229_C_wide_1777490079,C,wide,793.3180317419044
4254,solomon_dataset_4254_C_wide_1777582045.txt,solomon_dataset_4254_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3230,solomon_dataset_3230_C_wide_1777490079.txt,solomon_dataset_3230_C_wide_1777490079,C,wide,597.8534836731044
4255,solomon_dataset_4255_C_wide_1777582045.txt,solomon_dataset_4255_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3231,solomon_dataset_3231_C_wide_1777490079.txt,solomon_dataset_3231_C_wide_1777490079,C,wide,540.6474895596398
4256,solomon_dataset_4256_C_narrow_1777582045.txt,solomon_dataset_4256_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3232,solomon_dataset_3232_C_narrow_1777490079.txt,solomon_dataset_3232_C_narrow_1777490079,C,narrow,899.344759415043
4257,solomon_dataset_4257_C_narrow_1777582045.txt,solomon_dataset_4257_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3233,solomon_dataset_3233_C_narrow_1777490079.txt,solomon_dataset_3233_C_narrow_1777490079,C,narrow,889.8051567027782
4258,solomon_dataset_4258_C_wide_1777582045.txt,solomon_dataset_4258_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3234,solomon_dataset_3234_C_wide_1777490079.txt,solomon_dataset_3234_C_wide_1777490079,C,wide,840.37674079097
4259,solomon_dataset_4259_C_wide_1777582045.txt,solomon_dataset_4259_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3235,solomon_dataset_3235_C_wide_1777490079.txt,solomon_dataset_3235_C_wide_1777490079,C,wide,584.9349380629042
4260,solomon_dataset_4260_C_narrow_1777582045.txt,solomon_dataset_4260_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3236,solomon_dataset_3236_C_narrow_1777490079.txt,solomon_dataset_3236_C_narrow_1777490079,C,narrow,723.9973393652386
4261,solomon_dataset_4261_C_narrow_1777582045.txt,solomon_dataset_4261_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3237,solomon_dataset_3237_C_narrow_1777490079.txt,solomon_dataset_3237_C_narrow_1777490079,C,narrow,625.1094946319068
4262,solomon_dataset_4262_C_wide_1777582045.txt,solomon_dataset_4262_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3238,solomon_dataset_3238_C_wide_1777490079.txt,solomon_dataset_3238_C_wide_1777490079,C,wide,724.6516291111095
4263,solomon_dataset_4263_C_wide_1777582045.txt,solomon_dataset_4263_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3239,solomon_dataset_3239_C_wide_1777490079.txt,solomon_dataset_3239_C_wide_1777490079,C,wide,419.85771846998796
4264,solomon_dataset_4264_C_wide_1777582045.txt,solomon_dataset_4264_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3240,solomon_dataset_3240_C_wide_1777490079.txt,solomon_dataset_3240_C_wide_1777490079,C,wide,520.5245274036711
4265,solomon_dataset_4265_RC_wide_1777582045.txt,solomon_dataset_4265_RC_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3241,solomon_dataset_3241_RC_wide_1777490079.txt,solomon_dataset_3241_RC_wide_1777490079,RC,wide,994.6362252982898
4266,solomon_dataset_4266_C_narrow_1777582045.txt,solomon_dataset_4266_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3242,solomon_dataset_3242_C_narrow_1777490079.txt,solomon_dataset_3242_C_narrow_1777490079,C,narrow,633.4559222758701
4267,solomon_dataset_4267_R_narrow_1777582045.txt,solomon_dataset_4267_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3243,solomon_dataset_3243_R_narrow_1777490079.txt,solomon_dataset_3243_R_narrow_1777490079,R,narrow,1557.1147245119098
4268,solomon_dataset_4268_C_narrow_1777582045.txt,solomon_dataset_4268_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3244,solomon_dataset_3244_C_narrow_1777490079.txt,solomon_dataset_3244_C_narrow_1777490079,C,narrow,908.9373635829554
4269,solomon_dataset_4269_C_narrow_1777582045.txt,solomon_dataset_4269_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3245,solomon_dataset_3245_C_narrow_1777490079.txt,solomon_dataset_3245_C_narrow_1777490079,C,narrow,796.0285663224261
4270,solomon_dataset_4270_C_wide_1777582045.txt,solomon_dataset_4270_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3246,solomon_dataset_3246_C_wide_1777490079.txt,solomon_dataset_3246_C_wide_1777490079,C,wide,661.5348111073084
4271,solomon_dataset_4271_RC_narrow_1777582045.txt,solomon_dataset_4271_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3247,solomon_dataset_3247_RC_narrow_1777490079.txt,solomon_dataset_3247_RC_narrow_1777490079,RC,narrow,1012.0518635567274
4272,solomon_dataset_4272_C_narrow_1777582045.txt,solomon_dataset_4272_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3248,solomon_dataset_3248_C_narrow_1777490079.txt,solomon_dataset_3248_C_narrow_1777490079,C,narrow,659.1560269262782
4273,solomon_dataset_4273_C_narrow_1777582045.txt,solomon_dataset_4273_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3249,solomon_dataset_3249_C_narrow_1777490079.txt,solomon_dataset_3249_C_narrow_1777490079,C,narrow,777.9298204313063
4274,solomon_dataset_4274_R_narrow_1777582045.txt,solomon_dataset_4274_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3250,solomon_dataset_3250_R_narrow_1777490079.txt,solomon_dataset_3250_R_narrow_1777490079,R,narrow,1460.3564657874397
4275,solomon_dataset_4275_C_wide_1777582045.txt,solomon_dataset_4275_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3251,solomon_dataset_3251_C_wide_1777490079.txt,solomon_dataset_3251_C_wide_1777490079,C,wide,490.84140745919893
4276,solomon_dataset_4276_R_wide_1777582045.txt,solomon_dataset_4276_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3252,solomon_dataset_3252_R_wide_1777490079.txt,solomon_dataset_3252_R_wide_1777490079,R,wide,973.4550165694596
4277,solomon_dataset_4277_C_wide_1777582045.txt,solomon_dataset_4277_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3253,solomon_dataset_3253_C_wide_1777490079.txt,solomon_dataset_3253_C_wide_1777490079,C,wide,469.92759162396663
4278,solomon_dataset_4278_C_narrow_1777582045.txt,solomon_dataset_4278_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3254,solomon_dataset_3254_C_narrow_1777490079.txt,solomon_dataset_3254_C_narrow_1777490079,C,narrow,789.1301998215673
4279,solomon_dataset_4279_C_narrow_1777582045.txt,solomon_dataset_4279_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3255,solomon_dataset_3255_C_narrow_1777490079.txt,solomon_dataset_3255_C_narrow_1777490079,C,narrow,670.9884547396906
4280,solomon_dataset_4280_C_wide_1777582045.txt,solomon_dataset_4280_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3256,solomon_dataset_3256_C_wide_1777490079.txt,solomon_dataset_3256_C_wide_1777490079,C,wide,659.5239925678757
4281,solomon_dataset_4281_R_narrow_1777582045.txt,solomon_dataset_4281_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3257,solomon_dataset_3257_R_narrow_1777490079.txt,solomon_dataset_3257_R_narrow_1777490079,R,narrow,1411.7111219910264
4282,solomon_dataset_4282_C_narrow_1777582045.txt,solomon_dataset_4282_C_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3258,solomon_dataset_3258_C_narrow_1777490079.txt,solomon_dataset_3258_C_narrow_1777490079,C,narrow,889.202846648457
4283,solomon_dataset_4283_R_wide_1777582045.txt,solomon_dataset_4283_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3259,solomon_dataset_3259_R_wide_1777490079.txt,solomon_dataset_3259_R_wide_1777490079,R,wide,1199.7095461993695
4284,solomon_dataset_4284_C_wide_1777582045.txt,solomon_dataset_4284_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3260,solomon_dataset_3260_C_wide_1777490079.txt,solomon_dataset_3260_C_wide_1777490079,C,wide,518.2376296041674
4285,solomon_dataset_4285_R_narrow_1777582045.txt,solomon_dataset_4285_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3261,solomon_dataset_3261_R_narrow_1777490079.txt,solomon_dataset_3261_R_narrow_1777490079,R,narrow,1378.8765419351341
4286,solomon_dataset_4286_RC_narrow_1777582045.txt,solomon_dataset_4286_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3262,solomon_dataset_3262_RC_narrow_1777490079.txt,solomon_dataset_3262_RC_narrow_1777490079,RC,narrow,1177.9347477838473
4287,solomon_dataset_4287_RC_narrow_1777582045.txt,solomon_dataset_4287_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3263,solomon_dataset_3263_RC_narrow_1777490079.txt,solomon_dataset_3263_RC_narrow_1777490079,RC,narrow,938.7986734854425
4288,solomon_dataset_4288_C_wide_1777582045.txt,solomon_dataset_4288_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3264,solomon_dataset_3264_C_wide_1777490079.txt,solomon_dataset_3264_C_wide_1777490079,C,wide,573.0233645432364
4289,solomon_dataset_4289_C_wide_1777582045.txt,solomon_dataset_4289_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3265,solomon_dataset_3265_C_wide_1777490079.txt,solomon_dataset_3265_C_wide_1777490079,C,wide,714.6106208827068
4290,solomon_dataset_4290_RC_narrow_1777582045.txt,solomon_dataset_4290_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3266,solomon_dataset_3266_RC_narrow_1777490079.txt,solomon_dataset_3266_RC_narrow_1777490079,RC,narrow,1340.277831963326
4291,solomon_dataset_4291_R_narrow_1777582045.txt,solomon_dataset_4291_R_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3267,solomon_dataset_3267_R_narrow_1777490079.txt,solomon_dataset_3267_R_narrow_1777490079,R,narrow,1431.9754629673287
4292,solomon_dataset_4292_C_wide_1777582045.txt,solomon_dataset_4292_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3268,solomon_dataset_3268_C_wide_1777490079.txt,solomon_dataset_3268_C_wide_1777490079,C,wide,802.026236930746
4293,solomon_dataset_4293_R_wide_1777582045.txt,solomon_dataset_4293_R_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3269,solomon_dataset_3269_R_wide_1777490079.txt,solomon_dataset_3269_R_wide_1777490079,R,wide,1065.11672824588
4294,solomon_dataset_4294_C_wide_1777582045.txt,solomon_dataset_4294_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3270,solomon_dataset_3270_C_wide_1777490079.txt,solomon_dataset_3270_C_wide_1777490079,C,wide,433.14884626719345
4295,solomon_dataset_4295_RC_narrow_1777582045.txt,solomon_dataset_4295_RC_narrow_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3271,solomon_dataset_3271_RC_narrow_1777490079.txt,solomon_dataset_3271_RC_narrow_1777490079,RC,narrow,957.5598279579434
4296,solomon_dataset_4296_C_wide_1777582045.txt,solomon_dataset_4296_C_wide_1777582045,/data/Maojie/Github2/EVRP-TW-D-B_Weekend/dataset4/unanchored/Cus_50/buffer,3272,solomon_dataset_3272_C_wide_1777490079.txt,solomon_dataset_3272_C_wide_1777490079,C,wide,440.838837582744
